time(s),preprocessor,alamAPI_API,alamAPI_DB
994,0.01,0.17,0.2
995,0.01,0.16,0.22
996,0.01,0.18,0.23
997,0.01,0.16,0.23
998,0.01,0.19,0.23
999,0.01,0.15,0.17
1000,0.01,0.17,0.23
1001,0.01,0.17,0.21
1002,0.01,0.18,0.23
1003,0.01,0.16,0.24
1004,0.01,0.17,0.24
1005,0.01,0.16,0.26
1006,0.01,0.16,0.23
1007,0.01,0.17,0.18
1008,0.01,0.17,0.19
1009,0.01,0.15,0.17
1010,0.01,0.16,0.22
1011,0.01,0.16,0.22
1012,0.01,0.16,0.24
1013,0.01,0.16,0.23
1014,0.01,0.15,0.17
1015,0.01,0.19,0.23
1016,0.01,0.16,0.23
1017,0.01,0.18,0.17
1018,0.01,0.15,0.23
1019,0.01,0.17,0.18
1020,0.01,0.17,0.23
1021,0.01,0.17,0.23
1022,0.01,0.19,0.26
1023,0.0,0.16,0.22
1024,0.01,0.16,0.18
1025,0.01,0.18,0.24
1026,0.01,0.16,0.22
1027,0.01,0.18,0.29
1028,0.0,0.14,0.22
1029,0.01,0.16,0.32
1030,0.01,0.17,0.24
1031,0.01,0.17,0.21
1032,0.01,0.24,0.64
1033,0.01,0.16,0.23
1034,0.01,0.17,0.24
1035,0.01,0.17,0.23
1036,0.01,0.16,0.18
1037,0.01,0.26,0.63
1038,0.01,0.16,0.24
1039,0.01,0.16,0.23
1040,0.01,0.17,0.23
1041,0.01,0.15,0.19
1042,0.01,0.23,0.65
1043,0.01,0.14,0.17
1044,0.01,0.12,0.19
1045,0.01,0.13,0.16
1046,0.01,0.13,0.2
1047,0.01,0.17,0.47
1048,0.01,0.15,0.19
1049,0.01,0.12,0.2
1050,0.01,0.14,0.16
1051,0.01,0.14,0.19
1052,0.01,0.19,0.58
1053,0.01,0.14,0.17
1054,0.01,0.14,0.19
1055,0.01,0.15,0.17
1056,0.01,0.13,0.19
1057,0.01,0.17,0.42
1058,0.01,0.16,0.25
1059,0.01,0.17,0.23
1060,0.01,0.15,0.19
1061,0.01,0.16,0.18
1062,0.01,0.25,0.64
1063,0.01,0.15,0.18
1064,0.01,0.17,0.23
1065,0.01,0.15,0.21
1066,0.01,0.17,0.2
1067,0.01,0.23,0.67
1068,0.01,0.17,0.22
1069,0.01,0.17,0.26
1070,0.03,0.16,0.19
1071,0.01,0.16,0.22
1072,0.01,0.16,0.23
1073,0.01,0.15,0.19
1074,0.01,0.16,0.24
1075,0.01,0.15,0.2
1076,0.01,0.16,0.22
1077,0.01,0.17,0.21
1078,0.01,0.17,0.18
1079,0.01,0.16,0.24
1080,0.01,0.16,0.22
1081,0.01,0.16,0.6
1082,0.01,0.16,0.2
1083,0.01,0.16,0.21
1084,0.01,0.17,0.22
1085,0.0,0.15,0.18
1086,0.01,0.16,0.19
1087,0.01,0.17,0.2
1088,0.01,0.16,0.22
1089,0.01,0.17,0.22
1090,0.01,0.17,0.23
1091,0.01,0.18,0.25
1092,0.01,0.15,0.21
1093,0.01,0.15,0.18
1094,0.01,0.16,0.23
1095,0.01,0.16,0.22
1096,0.01,0.16,0.22
1097,0.01,0.16,0.22
1098,0.01,0.15,0.19
1099,0.01,0.17,0.23
1100,0.01,0.16,0.23
1101,0.01,0.16,0.24
1102,0.01,0.15,0.21
1103,0.01,0.15,0.18
1104,0.01,0.15,0.18
1105,0.01,0.16,0.23
1106,0.01,0.16,0.51
1107,0.01,0.16,0.24
1108,0.01,0.17,0.24
1109,0.01,0.16,0.25
1110,0.01,0.19,0.19
1111,0.01,0.22,0.71
1112,0.01,0.17,0.17
1113,0.01,0.17,0.23
1114,0.01,0.18,0.22
1115,0.01,0.16,0.21
1116,0.01,0.23,0.54
1117,0.01,0.16,0.22
1118,0.01,0.16,0.2
1119,0.01,0.16,0.23
1120,0.01,0.16,0.16
1121,0.01,0.22,0.55
1122,0.01,0.14,0.25
1123,0.01,0.16,0.24
1124,0.01,0.16,0.23
1125,0.01,0.18,0.19
1126,0.01,0.22,0.56
1127,0.01,0.16,0.23
1128,0.01,0.16,0.18
1129,0.01,0.19,0.24
1130,0.01,0.15,0.22
1131,0.01,0.24,0.61
1132,0.02,0.15,0.23
1133,0.01,0.19,0.3
1134,0.01,0.15,0.2
1135,0.01,0.18,0.19
1136,0.01,0.23,0.56
1137,0.01,0.18,0.19
1138,0.01,0.14,0.23
1139,0.01,0.16,0.22
1140,0.01,0.17,0.19
1141,0.01,0.23,0.58
1142,0.01,0.16,0.22
1143,0.01,0.18,0.32
1144,0.01,0.15,0.21
1145,0.01,0.16,0.18
1146,0.01,0.23,0.26
1147,0.01,0.16,0.16
1148,0.01,0.16,0.23
1149,0.01,0.15,0.23
1150,0.01,0.17,0.21
1151,0.01,0.15,0.21
1152,0.01,0.17,0.17
1153,0.01,0.17,0.23
1154,0.01,0.16,0.22
1155,0.01,0.16,0.22
1156,0.01,0.17,0.2
1157,0.01,0.17,0.19
1158,0.01,0.16,0.22
1159,0.01,0.14,0.21
1160,0.01,0.17,0.22
1161,0.01,0.16,0.23
1162,0.01,0.16,0.18
1163,0.01,0.15,0.16
1164,0.01,0.14,0.22
1165,0.01,0.17,0.23
1166,0.01,0.17,0.23
1167,0.01,0.17,0.22
1168,0.01,0.16,0.24
1169,0.01,0.15,0.21
1170,0.01,0.17,0.24
1171,0.01,0.15,0.21
1172,0.01,0.16,0.18
1173,0.01,0.18,0.21
1174,0.01,0.17,0.22
1175,0.01,0.17,0.27
1176,0.01,0.15,0.27
1177,0.01,0.17,0.19
1178,0.01,0.18,0.21
1179,0.01,0.2,0.17
1180,0.01,0.17,0.27
1181,0.01,0.17,0.22
1182,0.01,0.17,0.22
1183,0.01,0.17,0.23
1184,0.02,0.18,0.19
1185,0.02,0.18,0.59
1186,0.0,0.39,0.55
1187,0.01,0.17,0.18
1188,0.01,0.17,0.23
1189,0.01,0.17,0.18
1190,0.01,0.21,0.65
1191,0.01,0.15,0.21
1192,0.01,0.18,0.24
1193,0.01,0.17,0.22
1194,0.01,0.16,0.18
1195,0.01,0.24,0.64
1196,0.01,0.15,0.18
1197,0.01,0.16,0.2
1198,0.01,0.16,0.19
1199,0.0,0.17,0.17
1200,0.01,0.19,0.61
1201,0.01,0.15,0.19
1202,0.01,0.17,0.23
1203,0.02,0.16,0.22
1204,0.01,0.2,0.19
1205,0.01,0.22,0.65
1206,0.01,0.21,0.23
1207,0.01,0.18,0.23
1208,0.01,0.15,0.21
1209,0.01,0.17,0.17
1210,0.01,0.23,0.68
1211,0.0,0.16,0.22
1212,0.01,0.17,0.24
1213,0.01,0.14,0.22
1214,0.01,0.17,0.2
1215,0.01,0.23,0.73
1216,0.01,0.16,0.2
1217,0.01,0.16,0.26
1218,0.01,0.15,0.21
1219,0.01,0.19,0.24
1220,0.01,0.24,0.25
1221,0.01,0.16,0.22
1222,0.01,0.17,0.24
1223,0.01,0.17,0.21
1224,0.01,0.17,0.22
1225,0.01,0.26,0.27
1226,0.01,0.17,0.17
1227,0.01,0.19,0.22
1228,0.01,0.14,0.21
1229,0.01,0.18,0.64
1230,0.01,0.17,0.23
1231,0.01,0.16,0.18
1232,0.01,0.17,0.22
1233,0.01,0.19,0.19
1234,0.01,0.17,0.22
1235,0.01,0.16,0.24
1236,0.01,0.16,0.19
1237,0.01,0.17,0.22
1238,0.01,0.16,0.2
1239,0.01,0.17,0.22
1240,0.01,0.18,0.24
1241,0.01,0.15,0.24
1242,0.01,0.18,0.22
1243,0.01,0.16,0.21
1244,0.01,0.18,0.22
1245,0.01,0.15,0.21
1246,0.01,0.17,0.17
1247,0.01,0.17,0.22
1248,0.01,0.17,0.23
1249,0.01,0.16,0.23
1250,0.01,0.16,0.17
1251,0.01,0.15,0.2
1252,0.01,0.17,0.22
1253,0.01,0.15,0.21
1254,0.01,0.16,0.23
1255,0.01,0.17,0.23
1256,0.01,0.16,0.3
1257,0.01,0.18,0.23
1258,0.01,0.16,0.17
1259,0.01,0.19,0.62
1260,0.01,0.16,0.17
1261,0.01,0.19,0.29
1262,0.01,0.17,0.24
1263,0.01,0.15,0.19
1264,0.01,0.16,0.35
1265,0.01,0.17,0.23
1266,0.01,0.16,0.18
1267,0.01,0.18,0.24
1268,0.01,0.16,0.22
1269,0.01,0.25,0.48
1270,0.01,0.16,0.21
1271,0.01,0.17,0.23
1272,0.01,0.16,0.23
1273,0.01,0.15,0.23
1274,0.01,0.22,0.57
1275,0.01,0.16,0.23
1276,0.01,0.16,0.23
1277,0.01,0.16,0.23
1278,0.01,0.15,0.17
1279,0.01,0.24,0.59
1280,0.01,0.17,0.18
1281,0.01,0.15,0.23
1282,0.01,0.18,0.22
1283,0.01,0.16,0.19
1284,0.01,0.26,0.58
1285,0.01,0.16,0.22
1286,0.01,0.17,0.21
1287,0.01,0.15,0.22
1288,0.01,0.16,0.17
1289,0.01,0.2,0.63
1290,0.01,0.17,0.19
1291,0.01,0.16,0.2
1292,0.01,0.15,0.21
1293,0.01,0.16,0.23
1294,0.01,0.22,0.24
1295,0.01,0.17,0.17
1296,0.01,0.16,0.23
1297,0.01,0.17,0.2
1298,0.01,0.16,0.21
1299,0.01,0.22,0.23
1300,0.01,0.18,0.19
1301,0.01,0.18,0.23
1302,0.01,0.16,0.24
1303,0.01,0.16,0.24
1304,0.01,0.17,0.26
1305,0.01,0.18,0.17
1306,0.01,0.17,0.22
1307,0.01,0.15,0.21
1308,0.01,0.16,0.21
1309,0.01,0.16,0.23
1310,0.01,0.17,0.21
1311,0.01,0.18,0.23
1312,0.01,0.16,0.22
1313,0.01,0.16,0.24
1314,0.01,0.18,0.22
1315,0.01,0.15,0.17
1316,0.01,0.19,0.23
1317,0.01,0.16,0.22
1318,0.01,0.16,0.18
1319,0.01,0.16,0.24
1320,0.01,0.17,0.21
1321,0.01,0.16,0.17
1322,0.01,0.15,0.23
1323,0.01,0.15,0.17
1324,0.01,0.14,0.22
1325,0.01,0.16,0.2
1326,0.01,0.18,0.24
1327,0.01,0.16,0.22
1328,0.01,0.17,0.22
1329,0.01,0.16,0.2
1330,0.01,0.17,0.2
1331,0.01,0.17,0.33
1332,0.01,0.18,0.19
1333,0.01,0.17,0.66
1334,0.01,0.16,0.23
1335,0.01,0.17,0.22
1336,0.01,0.17,0.18
1337,0.01,0.18,0.22
1338,0.02,0.17,0.62
1339,0.01,0.15,0.22
1340,0.01,0.17,0.24
1341,0.01,0.17,0.22
1342,0.01,0.17,0.2
1343,0.01,0.18,0.63
1344,0.01,0.15,0.21
1345,0.01,0.17,0.22
1346,0.01,0.17,0.23
1347,0.01,0.16,0.19
1348,0.01,0.23,0.66
1349,0.01,0.15,0.21
1350,0.01,0.16,0.24
1351,0.01,0.16,0.22
1352,0.01,0.16,0.22
1353,0.01,0.23,0.67
1354,0.01,0.16,0.18
1355,0.01,0.16,0.22
1356,0.01,0.16,0.24
1357,0.01,0.15,0.19
1358,0.01,0.22,0.66
1359,0.01,0.19,0.22
1360,0.01,0.17,0.23
1361,0.01,0.15,0.22
1362,0.01,0.16,0.22
1363,0.01,0.22,0.47
1364,0.01,0.14,0.15
1365,0.01,0.14,0.15
1366,0.01,0.14,0.17
1367,0.01,0.12,0.15
1368,0.01,0.16,0.42
1369,0.01,0.12,0.16
1370,0.0,0.12,0.15
1371,0.0,0.14,0.15
1372,0.01,0.12,0.15
1373,0.01,0.16,0.17
1374,0.01,0.12,0.16
1375,0.01,0.12,0.15
1376,0.0,0.12,0.14
1377,0.01,0.13,0.41
1378,0.0,0.2,0.17
1379,0.0,0.12,0.16
1380,0.01,0.12,0.15
1381,0.01,0.13,0.16
1382,0.01,0.13,0.15
1383,0.01,0.17,0.16
1384,0.01,0.14,0.15
1385,0.01,0.13,0.15
1386,0.01,0.13,0.16
1387,0.01,0.12,0.15
1388,0.01,0.18,0.16
1389,0.01,0.18,0.21
1390,0.01,0.16,0.22
1391,0.01,0.14,0.17
1392,0.01,0.16,0.22
1393,0.01,0.17,0.17
1394,0.01,0.15,0.17
1395,0.01,0.18,0.22
1396,0.01,0.15,0.21
1397,0.01,0.16,0.19
1398,0.01,0.18,0.19
1399,0.01,0.16,0.17
1400,0.01,0.17,0.22
1401,0.01,0.16,0.21
1402,0.01,0.17,0.18
1403,0.01,0.16,0.22
1404,0.01,0.15,0.17
1405,0.01,0.16,0.23
1406,0.01,0.16,0.24
1407,0.01,0.17,0.24
1408,0.01,0.16,0.18
1409,0.01,0.16,0.18
1410,0.01,0.16,0.23
1411,0.01,0.17,0.22
1412,0.01,0.18,0.23
1413,0.01,0.15,0.24
1414,0.01,0.17,0.22
1415,0.01,0.16,0.23
1416,0.01,0.15,0.17
1417,0.01,0.18,0.53
1418,0.01,0.14,0.18
1419,0.01,0.17,0.23
1420,0.01,0.17,0.23
1421,0.01,0.15,0.2
1422,0.01,0.18,0.55
1423,0.01,0.15,0.24
1424,0.01,0.16,0.21
1425,0.0,0.16,0.24
1426,0.01,0.16,0.17
1427,0.01,0.18,0.56
1428,0.01,0.14,0.22
1429,0.01,0.16,0.22
1430,0.01,0.17,0.19
1431,0.01,0.16,0.18
1432,0.01,0.2,0.56
1433,0.01,0.14,0.18
1434,0.01,0.15,0.2
1435,0.01,0.15,0.2
1436,0.01,0.15,0.2
1437,0.01,0.25,0.72
1438,0.01,0.2,0.21
1439,0.01,0.16,0.23
1440,0.01,0.16,0.17
1441,0.01,0.15,0.19
1442,0.01,0.23,0.58
1443,0.01,0.16,0.23
1444,0.01,0.18,0.22
1445,0.01,0.15,0.23
1446,0.01,0.15,0.21
1447,0.01,0.23,0.57
1448,0.01,0.17,0.23
1449,0.01,0.17,0.24
1450,0.01,0.16,0.18
1451,0.01,0.16,0.19
1452,0.01,0.22,0.73
1453,0.01,0.16,0.18
1454,0.01,0.17,0.23
1455,0.01,0.15,0.21
1456,0.01,0.16,0.22
1457,0.01,0.22,0.25
1458,0.01,0.15,0.21
1459,0.01,0.16,0.23
1460,0.01,0.15,0.22
1461,0.01,0.17,0.23
1462,0.01,0.23,0.24
1463,0.01,0.16,0.19
1464,0.01,0.16,0.21
1465,0.01,0.17,0.21
1466,0.0,0.17,0.23
1467,0.01,0.23,0.25
1468,0.01,0.16,0.17
1469,0.01,0.17,0.22
1470,0.01,0.16,0.2
1471,0.01,0.17,0.25
1472,0.01,0.17,0.22
1473,0.01,0.15,0.2
1474,0.01,0.16,0.22
1475,0.01,0.18,0.22
1476,0.01,0.16,0.22
1477,0.01,0.15,0.22
1478,0.01,0.16,0.19
1479,0.01,0.17,0.22
1480,0.01,0.17,0.22
1481,0.01,0.17,0.21
1482,0.01,0.15,0.22
1483,0.01,0.15,0.17
1484,0.01,0.18,0.17
1485,0.01,0.16,0.22
1486,0.01,0.18,0.24
1487,0.01,0.16,0.21
1488,0.01,0.15,0.19
1489,0.01,0.17,0.23
1490,0.01,0.15,0.22
1491,0.01,0.18,0.63
1492,0.01,0.14,0.22
1493,0.01,0.18,0.19
1494,0.01,0.16,0.24
1495,0.01,0.16,0.17
1496,0.01,0.16,0.81
1497,0.01,0.16,0.22
1498,0.01,0.17,0.23
1499,0.0,0.16,0.23
1500,0.01,0.15,0.19
1501,0.01,0.18,0.63
1502,0.01,0.16,0.22
1503,0.01,0.16,0.22
1504,0.01,0.16,0.24
1505,0.01,0.16,0.17
1506,0.01,0.18,0.47
1507,0.01,0.15,0.21
1508,0.01,0.17,0.22
1509,0.01,0.16,0.23
1510,0.01,0.15,0.18
1511,0.01,0.23,0.65
1512,0.01,0.16,0.22
1513,0.01,0.17,0.22
1514,0.01,0.16,0.22
1515,0.01,0.15,0.18
1516,0.01,0.2,0.68
1517,0.01,0.16,0.22
1518,0.01,0.18,0.25
1519,0.01,0.16,0.21
1520,0.01,0.15,0.2
1521,0.01,0.23,0.66
1522,0.01,0.17,0.23
1523,0.01,0.17,0.22
1524,0.01,0.18,0.23
1525,0.01,0.16,0.17
1526,0.01,0.22,0.33
1527,0.01,0.16,0.22
1528,0.01,0.17,0.24
1529,0.01,0.2,0.21
1530,0.01,0.17,0.22
1531,0.01,0.25,0.24
1532,0.01,0.19,0.21
1533,0.01,0.16,0.21
1534,0.01,0.17,0.21
1535,0.01,0.16,0.21
1536,0.01,0.21,0.25
1537,0.01,0.15,0.18
1538,0.01,0.17,0.24
1539,0.01,0.15,0.23
1540,0.01,0.17,0.22
1541,0.01,0.24,0.26
1542,0.01,0.16,0.21
1543,0.01,0.16,0.22
1544,0.01,0.14,0.21
1545,0.01,0.16,0.22
1546,0.01,0.22,0.19
1547,0.01,0.16,0.16
1548,0.01,0.16,0.21
1549,0.01,0.16,0.21
1550,0.01,0.16,0.22
1551,0.01,0.18,0.22
1552,0.01,0.16,0.18
1553,0.01,0.16,0.22
1554,0.01,0.16,0.22
1555,0.01,0.16,0.23
1556,0.01,0.16,0.22
1557,0.01,0.16,0.21
1558,0.0,0.15,0.23
1559,0.01,0.17,0.22
1560,0.01,0.17,0.24
1561,0.01,0.16,0.18
1562,0.0,0.17,0.19
1563,0.01,0.16,0.23
1564,0.01,0.18,0.22
1565,0.01,0.15,0.24
1566,0.01,0.16,0.21
1567,0.01,0.16,0.18
1568,0.01,0.18,0.19
1569,0.01,0.14,0.33
1570,0.01,0.17,0.53
1571,0.01,0.15,0.22
1572,0.01,0.16,0.22
1573,0.01,0.18,0.21
1574,0.01,0.17,0.23
1575,0.01,0.16,0.55
1576,0.01,0.15,0.23
1577,0.01,0.16,0.24
1578,0.01,0.17,0.24
1579,0.01,0.16,0.18
1580,0.01,0.16,0.44
1581,0.01,0.15,0.22
1582,0.01,0.16,0.22
1583,0.01,0.19,0.25
1584,0.0,0.15,0.18
1585,0.01,0.16,0.48
1586,0.01,0.15,0.17
1587,0.01,0.18,0.23
1588,0.01,0.19,0.22
1589,0.01,0.17,0.21
1590,0.01,0.22,0.43
1591,0.01,0.16,0.23
1592,0.01,0.17,0.23
1593,0.01,0.17,0.23
1594,0.01,0.16,0.2
1595,0.0,0.21,0.59
1596,0.01,0.17,0.22
1597,0.01,0.16,0.23
1598,0.01,0.15,0.22
1599,0.01,0.15,0.19
1600,0.01,0.24,0.58
1601,0.01,0.16,0.24
1602,0.0,0.15,0.22
1603,0.01,0.14,0.23
1604,0.01,0.16,0.23
1605,0.01,0.22,0.61
1606,0.01,0.14,0.22
1607,0.01,0.17,0.23
1608,0.01,0.14,0.24
1609,0.01,0.16,0.22
1610,0.01,0.25,0.25
1611,0.01,0.15,0.18
1612,0.01,0.17,0.22
1613,0.01,0.15,0.21
1614,0.01,0.17,0.24
1615,0.01,0.23,0.26
1616,0.01,0.17,0.17
1617,0.01,0.17,0.22
1618,0.01,0.15,0.22
1619,0.01,0.16,0.23
1620,0.01,0.23,0.24
1621,0.01,0.17,0.18
1622,0.01,0.17,0.2
1623,0.01,0.14,0.21
1624,0.01,0.17,0.22
1625,0.01,0.23,0.21
1626,0.01,0.16,0.18
1627,0.01,0.17,0.22
1628,0.01,0.16,0.22
1629,0.01,0.16,0.23
1630,0.01,0.2,0.23
1631,0.01,0.15,0.17
1632,0.01,0.16,0.25
1633,0.01,0.15,0.23
1634,0.01,0.16,0.22
1635,0.01,0.14,0.21
1636,0.01,0.17,0.19
1637,0.01,0.18,0.22
1638,0.01,0.17,0.22
1639,0.01,0.17,0.22
1640,0.01,0.16,0.22
1641,0.01,0.16,0.21
1642,0.01,0.16,0.18
1643,0.01,0.16,0.18
1644,0.01,0.16,0.35
1645,0.01,0.15,0.21
1646,0.01,0.16,0.29
1647,0.01,0.15,0.23
1648,0.01,0.16,0.19
1649,0.0,0.17,0.64
1650,0.01,0.15,0.23
1651,0.01,0.17,0.24
1652,0.01,0.16,0.22
1653,0.01,0.17,0.19
1654,0.01,0.16,0.64
1655,0.01,0.16,0.22
1656,0.01,0.16,0.26
1657,0.01,0.16,0.23
1658,0.01,0.16,0.21
1659,0.01,0.17,0.66
1660,0.01,0.15,0.23
1661,0.01,0.18,0.23
1662,0.01,0.17,0.2
1663,0.01,0.16,0.22
1664,0.01,0.15,0.67
1665,0.01,0.14,0.22
1666,0.01,0.17,0.24
1667,0.01,0.17,0.22
1668,0.01,0.17,0.21
1669,0.01,0.16,0.63
1670,0.01,0.16,0.25
1671,0.01,0.17,0.19
1672,0.01,0.15,0.23
1673,0.01,0.16,0.23
1674,0.01,0.21,0.4
1675,0.01,0.18,0.24
1676,0.01,0.18,0.24
1677,0.01,0.15,0.23
1678,0.01,0.17,0.21
1679,0.01,0.22,0.49
1680,0.01,0.17,0.24
1681,0.01,0.17,0.23
1682,0.01,0.15,0.22
1683,0.01,0.16,0.21
1684,0.01,0.22,0.37
1685,0.01,0.16,0.26
1686,0.01,0.18,0.23
1687,0.01,0.17,0.22
1688,0.01,0.16,0.23
1689,0.01,0.19,0.25
1690,0.01,0.16,0.2
1691,0.01,0.18,0.24
1692,0.01,0.16,0.22
1693,0.01,0.17,0.22
1694,0.01,0.22,0.25
1695,0.01,0.17,0.19
1696,0.01,0.15,0.23
1697,0.01,0.16,0.21
1698,0.02,0.16,0.23
1699,0.01,0.2,0.24
1700,0.01,0.17,0.23
1701,0.01,0.16,0.2
1702,0.01,0.16,0.22
1703,0.01,0.16,0.25
1704,0.01,0.21,0.27
1705,0.01,0.17,0.18
1706,0.01,0.17,0.22
1707,0.01,0.15,0.23
1708,0.01,0.17,0.22
1709,0.01,0.18,0.23
1710,0.01,0.16,0.2
1711,0.01,0.16,0.22
1712,0.01,0.17,0.22
1713,0.01,0.16,0.2
1714,0.01,0.15,0.22
1715,0.02,0.16,0.21
1716,0.01,0.18,0.24
1717,0.01,0.17,0.23
1718,0.01,0.17,0.24
1719,0.01,0.16,0.21
1720,0.01,0.17,0.22
1721,0.01,0.16,0.23
1722,0.01,0.17,0.22
1723,0.01,0.15,0.19
1724,0.01,0.15,0.22
1725,0.01,0.16,0.24
1726,0.01,0.17,0.23
1727,0.01,0.15,0.18
1728,0.01,0.16,0.54
1729,0.01,0.17,0.22
1730,0.01,0.17,0.24
1731,0.01,0.17,0.25
1732,0.01,0.16,0.2
1733,0.01,0.17,0.73
1734,0.01,0.16,0.22
1735,0.01,0.17,0.24
1736,0.01,0.16,0.22
1737,0.01,0.16,0.24
1738,0.01,0.17,0.58
1739,0.01,0.15,0.24
1740,0.01,0.17,0.2
1741,0.01,0.18,0.22
1742,0.01,0.16,0.2
1743,0.01,0.16,0.58
1744,0.01,0.16,0.19
1745,0.01,0.18,0.23
1746,0.01,0.16,0.23
1747,0.01,0.18,0.19
1748,0.01,0.16,0.46
1749,0.01,0.16,0.23
1750,0.01,0.18,0.23
1751,0.01,0.16,0.24
1752,0.01,0.16,0.18
1753,0.01,0.19,0.6
1754,0.01,0.16,0.23
1755,0.01,0.17,0.25
1756,0.01,0.15,0.26
1757,0.01,0.17,0.24
1758,0.01,0.22,0.59
1759,0.01,0.16,0.23
1760,0.01,0.16,0.23
1761,0.01,0.14,0.2
1762,0.01,0.16,0.3
1763,0.01,0.23,0.3
1764,0.02,0.16,0.18
1765,0.01,0.16,0.22
1766,0.01,0.15,0.22
1767,0.01,0.18,0.23
1768,0.01,0.19,0.24
1769,0.01,0.16,0.17
1770,0.01,0.16,0.2
1771,0.01,0.14,0.22
1772,0.01,0.18,0.23
1773,0.01,0.23,0.24
1774,0.01,0.15,0.18
1775,0.01,0.15,0.23
